酒儿公告,#genre#
CCTV14,http://dms.yryyj.site:8188/udp/239.76.246.164:1234$『线路394』
CCTV14,http://219.135.180.210:18888/hls/14/index.m3u8$『线路395』
CCTV14,http://116.117.104.34:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路396』
CCTV14,http://110.7.131.4:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路397』
CCTV14,http://112.123.243.37:50085/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$『线路398』
CCTV14,http://61.138.128.226:19901/tsfile/live/0015_1.m3u8$『线路399』
CCTV14,http://221.2.148.205:8154/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路400』
CCTV14,http://222.219.183.103:8089/hls/14/index.m3u8$『线路401』
CCTV14,http://218.89.240.144:59901/tsfile/live/0014_1.m3u8$『线路402』
CCTV14,http://116.117.106.72:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路403』
CCTV14,http://218.89.240.144:59901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路404』
CCTV14,http://60.172.130.146:352/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$『线路405』
CCTV14,http://61.136.172.236:9901/tsfile/live/0014_1.m3u8$『线路406』
CCTV14,http://221.226.4.10:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路407』
CCTV14,http://116.117.104.234:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路408』
CCTV14,http://dl.wifi942.com:66/jsyd/jsyd.php?id=HD-8000k-1080P-cctv14$『线路409』
CCTV14,http://124.128.73.58:9901/tsfile/live/0014_1.m3u8$『线路410』
CCTV14,http://218.24.193.146:808/rtp/232.0.0.140:1234$『线路411』
CCTV14,http://116.117.106.20:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路412』
CCTV14,http://113.57.20.158:9901/tsfile/live/1033_1.m3u8$『线路413』
CCTV14,http://61.136.67.238:50085/tsfile/live/0014_1.m3u8$『线路414』
CCTV14,http://113.140.12.230:8888/newlive/live/hls/14/live.m3u8$『线路415』
CCTV14,http://61.136.172.236:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路416』
CCTV14,http://171.213.198.17:8088/udp/239.93.1.29:6000$『线路417』
CCTV14,http://111.14.181.15:9901/tsfile/live/0014_1.m3u8$『线路418』
CCTV14,http://58.19.43.46:9901/tsfile/live/1033_1.m3u8$『线路419』
CCTV14,http://101.19.84.8:9901/tsfile/live/0014_1.m3u8$『线路420』
CCTV14,http://nas.hssvm.com:8888/udp/225.1.1.144:5002$『线路421』
CCTV14,http://124.128.73.58:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路422』
CCTV14,http://114.252.236.205:8000/rtp/239.3.1.65:8132$『线路423』
CCTV14,http://wouu.net:9977/udp/239.93.1.29:6000$『线路424』
CCTV14,http://180.213.174.225:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路425』
CCTV14,http://220.164.192.48:50085/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$『线路426』
CCTV14,http://222.169.85.8:9901/tsfile/live/0014_1.m3u8?key=txiptv$『线路427』
CCTV14,http://111.160.17.2:59901/tsfile/live/0001_15.m3u8?key=txiptv&playlive=1&authid=0$『线路428』
CCTV14,http://222.173.108.238:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路429』
CCTV14,http://116.117.106.67:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路430』
CCTV14,http://171.15.18.199:8180/TV00000000000000000014@HHZT$『线路431』
CCTV14,http://222.169.85.8:9901/tsfile/live/0014_1.m3u8$『线路432』
CCTV14,http://110.7.131.40:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路433』
CCTV14,http://123.129.70.178:9901/tsfile/live/0014_1.m3u8$『线路434』
CCTV14,http://123.138.22.30:9901/tsfile/live/0014_1.m3u8$『线路435』
CCTV14,http://58.17.116.69:9903/tsfile/live/0014_2.m3u8?key=txiptv&playlive=0&authid=0$『线路436』
CCTV14,http://42.225.117.174:11199/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路437』
CCTV14,http://60.7.56.33:4000/udp/239.253.92.198:6063$『线路438』
CCTV14,http://110.7.131.146:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路439』
CCTV14,http://123.130.84.106:8154/tsfile/live/0014_1.m3u8$『线路440』
CCTV14,http://fm1077.serv00.net/Smart.php?id=cctv14$『线路441』
CCTV14,http://124.128.73.58:9901/tsfile/live/0014_1.m3u8?key=txiptv$『线路442』
CCTV14,https://www.freetv.top/migu/624878440.m3u8?migutoken=a524f186491d617f073f70bc3705930111d4dc0b308c5ea99c6a15b2fdcccdef5d5852383ce8bf7fd55d318d6dfa7f77f8669f65e9f67c5379935ed909f12926cfb0fcd55a661fee398ebd61ad$『线路443』
CCTV14,http://syno.llzhyq34.top:35455/gaoma/cctv14.m3u8$『线路444』
CCTV14,http://113.25.252.226:9901/tsfile/live/0014_1.m3u8$『线路445』
CCTV14,http://3501776.xyz:35455/gaoma/cctv14.m3u8$『线路446』
CCTV14,http://113.57.20.158:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0$『线路447』
CCTV14,http://223.241.247.214:9901/tsfile/live/0014_1.m3u8$『线路448』
CCTV14,https://www.freetv.top/migu/624878440.m3u8?migutoken=e6bd15e024af167f2ca00052d9bcd67ea8fb97ef7fc460b66c53fe1a4e5ef960f22ccc6ea16b995648364a330058a0f552e989000e7e98adfafc3a0259bb475e8c905ce600deedcd97464ca17f$『线路449』
CCTV14,http://101.66.198.117:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$『线路450』
CCTV14,http://ku9.3n.cc/smt.php?id=cctv14$『线路451』
CCTV14,http://116.128.242.83:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$『线路452』
CCTV14,http://124.116.183.146:9901/tsfile/live/0014_1.m3u8$『线路453』
CCTV14,http://116.128.242.83:9901/tsfile/live/0015_1.m3u8$『线路454』
CCTV14,https://api.olelive.com/dis/live/CCTV14HD/hls.m3u8$『线路455』
CCTV14,https://www.freetv.top/migu/624878440.m3u8?migutoken=85e854e85508f09545d95114a17c9609e15d0861306d1ddf01f1bcbe68f219f42ea58ab68946b738d64e5ce4933ecf5e23d08385f008f3c5b8552da1a620dc66ffa5cd7fb95a830ab4db88db85$『线路456』
CCTV14,http://111.14.181.15:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路457』
CCTV14,http://218.13.14.6:60050/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路458』
CCTV14,http://112.81.218.254:35455/gaoma/cctv14.m3u8$『线路459』
CCTV14,http://113.56.95.69:53765/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$『线路460』
CCTV14,http://www.freetv.top/migu/624878440.m3u8?migutoken=303d044cf07163e1e2e8e4ecc8b6696ed836301cf573b626d3c00ec50cd362cc5e6a93afc2fd102cb883155554597d14eaa697edc9b0a30e56fc0115f81d8fbb8b87129e5bedad7d2173178f03$『线路461』
CCTV14,http://113.57.111.4:1111/tsfile/live/1013_1.m3u8$『线路462』
CCTV14,http://110.53.52.63:8888/newlive/live/hls/16/live.m3u8$『线路463』
CCTV14,http://e2.woc.iiiya.cn:28888/rtp/239.61.5.65:1025$『线路464』
CCTV14,http://220.164.192.48:50085/tsfile/live/0015_1.m3u8$『线路465』
CCTV14,http://api2.52tb.xyz/info?id=16&token=20230326xflvzc$『线路466』
CCTV14,https://www.freetv.top/migu/624878440.m3u8?migutoken=eaad08d0bfccf8c4382ff1f2e3c2f769c6d62fb1cda8b24b779b43b56eec4ac7a432e4bef55fc474d155a75d510d7ffeb41877414dd28a33953b642091bb06529b0e6d5af63a21c4c707a84d57$『线路467』
CCTV14,http://39.77.34.83:35455/gaoma/cctv14.m3u8$『线路468』
CCTV14,https://www.freetv.top/migu/624878440.m3u8?migutoken=56c7feb8cb5f347901196e85642fd684252562a371f8eff91130c55f05b146a75525b0ded5bbd67d992fd86e47f3af37a5b87c9830db36e765e2b022af03ae4f28d4016c2f1bc9a60bc14d57b3$『线路469』
CCTV14,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5f432a&tk=822270345d4c$『线路470』
CCTV14,https://tv.iill.top/migu/cctv14$『线路471』
CCTV14,https://www.freetv.top/migu/624878440.m3u8?migutoken=1474d252464d0262ca3f07582748f3768a437115cb98649a10031e0d5681b87d30e16a623c48240db30de9831a46b6ab6040cacaab434ac72fa9ed65ccd886c33c6aab036f78698de7be28c8db$『线路472』
CCTV14,http://live.nctv.top/KLJHDS/bfgd.php?id=132$『线路473』
CCTV14,https://piccpndali.v.myalicdn.com/audio/cctv14_2.m3u8$『线路474』
CCTV14,http://183.223.157.33:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路475』
CCTV14,http://115.159.35.169:35455/gaoma/cctv14.m3u8$『线路476』
CCTV14,http://lt.hxtre.com:35455/gaoma/cctv14.m3u8$『线路477』
CCTV14,http://b.zgjok.com:35455/gaoma/cctv14.m3u8$『线路478』
CCTV14,http://home.kuaidi521.com:35455/gaoma/cctv14.m3u8$『线路479』
CCTV14,http://123.132.233.194:352/tsfile/live/0014_1.m3u8$『线路480』
CCTV14,http://183.184.228.183:9003//hls/15/index.m3u8$『线路481』
CCTV14,http://xiaoya.crccxw.top:35455/gaoma/cctv14.m3u8$『线路482』
CCTV14,http://123.129.70.178:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路483』
CCTV14,http://1.183.54.201:9003//hls/14/index.m3u8$『线路484』
CCTV14,http://36.105.100.208:35455/gaoma/cctv14.m3u8$『线路485』
CCTV14,http://123.138.22.30:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路486』
CCTV14,http://www.douzhicloud.site:35455/gaoma/cctv14.m3u8$『线路487』
CCTV14,https://event.pull.hebtv.com/jishi/cp2.m3u8$『线路488』
CCTV14,http://180.158.201.25:1024/udp/239.45.3.23:5140$『线路489』
CCTV14,http://60.223.224.176:8888/newlive/live/hls/16/live.m3u8?$『线路490』
CCTV14,http://221.226.4.10:9901/tsfile/live/0014_1.m3u8$『线路491』
CCTV14,http://xsbc.3sbio.com:35455/gaoma/cctv14.m3u8$『线路492』
CCTV14,http://hmjnas.drdjhmj.top:35455/gaoma/cctv14.m3u8$『线路493』
CCTV14,http://101.66.198.184:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$『线路494』
CCTV14,http://183.11.239.36:808/hls/32/index.m3u8$『线路495』
CCTV14,http://58.19.38.162:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路496』
CCTV14,http://nas.suntao.online:35455/gaoma/cctv14.m3u8$『线路497』
CCTV14,http://qjrhc.jydjd.top:2911/udp/224.1.100.80:11111$『线路498』
CCTV14,http://222.134.245.16:9901/tsfile/live/0014_1.m3u8$『线路499』
CCTV14,https://www.freetv.top/migu/624878440.m3u8?migutoken=239edad94ac0bbff14f123c7f8996ed7639110bd6cf64ec8ba8cf85842224956d452ec8b683385cb27f8a7685224a03e3aa4d914b8fe33249da9df699351b105c795452d03f2be0a1f1e39adb0$『线路500』
CCTV14,http://139.209.169.41:9003//hls/16/index.m3u8$『线路501』
CCTV14,http://61.134.255.246:9003//hls/15/index.m3u8$『线路502』
CCTV14,http://183.237.95.108:9901/tsfile/live/1096_1.m3u8?key=txiptv&playlive=0&authid=0$『线路503』
CCTV14,http://61.156.228.12:8154/tsfile/live/0014_1.m3u8$『线路504』
CCTV14,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv14$『线路505』
CCTV14,http://185.186.146.23:35455/gaoma/cctv14.m3u8$『线路506』
CCTV14,http://113.100.173.17:8888/udp/239.77.1.161:5146$『线路507』
CCTV14,http://171.213.197.238:9977/udp/239.93.1.29:6000$『线路508』
CCTV14,http://huashetou.fun:35455/gaoma/cctv14.m3u8$『线路509』
CCTV14,http://116.117.104.248:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路510』
CCTV14,http://8.138.7.223/tv/dl/douyincdn.php?id=14$『线路511』
CCTV14,http://tvbox6.icu/tv/migu.php?id=cctv14$『线路512』
CCTV14,http://8.138.7.223/tv/dl/careryun.php?id=17$『线路513』
CCTV14,http://8.138.7.223/tv/mgitv.php?id=69$『线路514』
CCTV14,http://8.138.7.223/tv/mgitv.php?id=70$『线路515』
CCTV14,http://8.138.7.223/tv/mgitv.php?id=71$『线路516』
CCTV14,http://8.138.7.223/tv/mgitv.php?id=72$『线路517』
CCTV14,http://8.138.7.223/tv/mgitv.php?id=73$『线路518』
CCTV14,http://182.150.23.74:808/hls/14/index.m3u8$『线路519』
CCTV14,http://58.19.38.162:9901/tsfile/live/0014_1.m3u8$『线路520』
CCTV14,rtsp://103.251.96.71/PLTV/88888888/224/3221225783/10000100000000060000000000726027_0.smil?icpid=SSPID&amp;accounttype=1&amp;limitflux=-1&amp;limitdur=-1&amp;accountinfo=:20240213104135$『线路521』
CCTV14,http://223.159.9.168:8099/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$『线路522』
CCTV14,http://113.195.7.56:9901/tsfile/live/0014_2.m3u8?key=txiptv&playlive=0&authid=0$『线路523』
CCTV14,http://125.43.247.37:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路524』
CCTV14,https://www.freetv.top/migu/624878440.m3u8?migutoken=d74cab17044b50daf66d3c562898923c3f15e2b452939e773e0e8464272265144941a77a627e5c27fabbbe3c89bba4f79cd9135c153200d30f5f0379733c8aa120bd62a06391b680c163b54902$『线路525』
CCTV14,http://113.220.235.28:9999/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路526』
CCTV14,http://101.66.199.226:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$『线路527』
CCTV14,http://101.66.198.110:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$『线路528』
CCTV14,http://101.66.198.61:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$『线路529』
CCTV14,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv14$『线路530』
CCTV14,http://ycsj.aguihome.com:4022/udp/233.50.200.103:5140$『线路531』
CCTV14,http://ycsj.aguihome.com:4022/udp/233.50.200.20:5140$『线路532』
CCTV14,http://ycsj.aguihome.com:4022/udp/233.50.201.124:5140$『线路533』
CCTV14,http://www.shizhan.love:8848/udp/239.49.0.14:8104$『线路534』
CCTV14,http://221.205.180.88:8003/rtp/226.0.2.166:9240$『线路535』
CCTV14,http://218.13.14.6:60050/tsfile/live/1014_1.m3u8$『线路536』
CCTV14,http://61.160.112.102:35455/gaoma/cctv14.m3u8$『线路537』
CCTV14,http://175.18.189.238:9998/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路538』
CCTV14,http://dsm.huarunguoji.top:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$『线路539』
CCTV14,http://iptv.0564.org:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$『线路540』
CCTV14,http://60.12.183.46:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$『线路541』
CCTV14,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476900.m3u8$『线路542』
CCTV14,http://110.42.45.89:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$『线路543』
CCTV14,http://iptv.0564.org:35455/gaoma/cctv14.m3u8$『线路544』
CCTV14,http://112.101.78.50:9901/tsfile/live/0014_1.m3u8$『线路545』
CCTV14,p3p://173.208.176.178:31809/600b718b0006dd9f1ba3d45468b1762e$『线路546』
CCTV14,http://tv.20191209.xyz:37377/migu/624878440.m3u8?migutoken=d84c14c00275d7fa951be2b0a959b0c1af15c62e7f86732fa2306e3a92f447f5b841e0cc26645dc89e70e970812e2c07c2fe24ae5c02b854544ed8c99d6c6d668a402d58cf351e77b5311afd$『线路547』
CCTV14,http://113.218.229.47:8081/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路548』
CCTV14,http://101.66.198.211:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$『线路549』
CCTV14,http://101.66.198.84:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$『线路550』
CCTV14,http://101.66.198.191:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$『线路551』
CCTV14,http://101.66.198.77:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$『线路552』
CCTV14,http://drive.mxmy.net:8888/udp/239.3.1.65:8132$『线路553』
CCTV14,http://home.wwang.pw:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$『线路554』
CCTV14,http://lt.hxtre.com:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$『线路555』
CCTV14,http://1b6467f415.iok.la:9931/tsfile/live/1034_1.m3u8$『线路556』
CCTV14,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.178:9056$『线路557』
CCTV14,http://116.117.106.117:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路558』
CCTV14,http://116.117.106.11:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路559』
CCTV14,http://116.117.106.103:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路560』
CCTV14,http://116.117.107.20:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路561』
CCTV14,http://220.170.241.204:9901/tsfile/live/0014_1.m3u8$『线路562』
CCTV14,http://183.94.1.118:8801/tsfile/live/0014_1.m3u8$『线路563』
CCTV14,http://183.3.134.56:9901/tsfile/live/0014_1.m3u8$『线路564』
CCTV14,http://219.128.121.202:59901/tsfile/live/0014_1.m3u8$『线路565』
CCTV14,http://58.57.40.22:9901/tsfile/live/1014_1.m3u8$『线路566』
CCTV14,http://60.12.183.46:9901/tsfile/live/0014_1.m3u8$『线路567』
CCTV14,rtsp://180.95.143.19/PLTV/88888910/224/3221225579/10000100000000060000000000107359_0.smil$『线路568』
CCTV14,http://124.93.18.238:9003//hls/14/index.m3u8$『线路569』
CCTV14,http://183.184.10.34:9003//hls/15/index.m3u8$『线路570』
CCTV14,http://107.173.199.222:35455/gaoma/cctv14.m3u8$『线路571』
CCTV14,http://lu.wqwqwq.sbs/itv/1000000005000265013.m3u8?cdn=ystenlive$『线路572』
CCTV14,p3p://108.181.32.169:36521/64260e4f0007169bee0168271778447e$『线路573』
CCTV14,http://115.171.80.152:1688/udp/225.1.8.14:8132$『线路574』
CCTV14,http://115.171.80.152:1688/udp/225.1.8.114:8236$『线路575』
CCTV14,http://222.67.177.132:12345/udp/239.45.3.23:5140$『线路576』
CCTV14,http://122.227.173.42:8188/rtp/233.50.201.124:5140$『线路577』
CCTV14,http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv14$『线路578』
CCTV14,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225640/index.m3u8$『线路579』
CCTV14,http://itv.nctv.top:35455/itv/1000000001000008170.m3u8?cdn=ystenlive$『线路580』
CCTV14,http://itv.nctv.top:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$『线路581』
CCTV14,http://223.145.224.76:8000/udp/239.76.246.164:1234$『线路582』
CCTV14,http://223.145.224.77:8000/udp/239.76.246.164:1234$『线路583』
CCTV14,http://223.145.224.77:8000/udp/239.76.253.164:9000$『线路584』
CCTV14,http://114.252.238.87:8000/udp/239.3.1.65:8132$『线路585』
CCTV14,http://180.117.149.221:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路586』
CCTV14,http://219.128.121.202:59901/tsfile/live/0014_1.m3u8?key=txiptv$『线路587』
CCTV14,http://223.145.224.76:8000/udp/239.76.253.164:9000$『线路588』
CCTV14,http://220.170.241.204:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路589』
CCTV14,http://121.232.178.75:60001/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路590』
CCTV14,http://36.44.157.18:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路591』
CCTV14,http://14.112.86.85:4022/udp/239.77.1.161:5146$『线路592』
CCTV14,http://117.27.190.42:9998/tsfile/live/23245_1.m3u8$『线路593』
CCTV14,http://110.7.131.129:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路594』
CCTV14,http://116.117.105.96:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路595』
CCTV14,http://116.117.105.51:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路596』
CCTV14,http://116.117.105.71:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路597』
CCTV14,http://116.117.105.236:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路598』
CCTV14,http://61.134.204.158:9003//hls/15/index.m3u8$『线路599』
CCTV14,https://stream1.freetv.fun/cctv-14-shao-er-2.m3u8$『线路600』
CCTV14,http://dx.hdaccp.com:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$『线路601』
CCTV14,http://tvbox6.com/tv/bfgd.php?id=132$『线路602』
CCTV15,http://106.46.113.171:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$『线路11』
CCTV15,http://z.b.bkpcp.top/m.php?id=cctv15$『线路12』
CCTV15,http://goo.bkpcp.top/mg/cctv15$『线路13』
CCTV15,http://106.46.147.208:10443/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$『线路14』
CCTV15,http://114.104.171.233:20080/hls/51/index.m3u8$『线路15』
CCTV15,http://101.66.199.121:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$『线路16』
CCTV15,http://220.202.110.48:9003/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$『线路17』
CCTV15,http://219.128.121.202:59901/tsfile/live/0015_1.m3u8?key=txiptv$『线路18』
CCTV15,http://219.128.121.202:59901/tsfile/live/0015_1.m3u8$『线路19』
CCTV15,http://101.66.199.82:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$『线路20』
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8$『线路21』
CCTV15,http://36.105.100.208:35455/gaoma/cctv15.m3u8$『线路22』
CCTV15,http://39.134.115.163:8080/PLTV/88888910/224/3221225641/index.m3u8$『线路23』
CCTV15,http://107.173.199.222:35455/gaoma/cctv15.m3u8$『线路24』
CCTV15,http://60.29.124.66:6080/hls/26/index.m3u8$『线路25』
CCTV15,http://110.53.52.63:8888/newlive/live/hls/17/live.m3u8$『线路26』
CCTV15,http://123.130.84.106:8154/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$『线路27』
CCTV15,http://101.66.198.2:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$『线路28』
CCTV15,http://101.66.198.83:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$『线路29』
CCTV15,http://101.66.198.175:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$『线路30』
CCTV15,http://101.66.198.247:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$『线路31』
CCTV15,http://121.33.239.242:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$『线路32』
CCTV15,http://116.128.242.83:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$『线路33』
CCTV15,http://221.2.148.205:8154/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$『线路34』
CCTV15,http://182.92.109.190:1668/migu720/migu720.php?id=cctv15$『线路35』
CCTV15,http://kxrj.site:64325/86/mg.php?id=cctv15$『线路36』
CCTV15,http://dd.ddzb.fun/php/migu.php?id=cctv15$『线路37』
CCTV15,http://123.10.78.208:808/hls/15/index.m3u8$『线路38』
CCTV15,http://58.19.244.92:1111/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$『线路39』
CCTV15,http://222.243.221.54:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$『线路40』
CCTV15,http://218.76.32.193:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$『线路41』
CCTV15,http://42.48.50.232:9002/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$『线路42』
CCTV15,http://183.185.105.197:8082/rtp/226.0.2.32:8168$『线路43』
CCTV15,http://118.249.23.16:4022/udp/239.76.245.252:1234$『线路44』
CCTV15,http://171.213.196.134:8088/udp/239.93.0.103:5140$『线路45』
CCTV15,http://114.228.152.34:8888/rtp/239.49.1.15:6000$『线路46』
CCTV15,http://180.119.183.89:8800/rtp/239.49.1.15:6000$『线路47』
CCTV15,http://121.227.243.195:7766/rtp/239.49.1.15:6000$『线路48』
CCTV15,http://49.67.96.109:55555/rtp/239.49.1.15:6000$『线路49』
CCTV15,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8$『线路50』
CCTV15,http://115.171.216.195:4000/udp/225.1.8.74:8136$『线路51』
CCTV15,http://221.5.12.130:2223/hls/70/index.m3u8$『线路52』
CCTV15,http://www.zzlag.top:9087/tsfile/live/1024_1.m3u8?key=txiptv$『线路53』
CCTV15,http://58.48.37.158:1111/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$『线路54』
CCTV15,http://171.108.239.98:8181/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0$『线路55』
CCTV15,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV15/index.m3u8?gMac=unknown&livodToken=bde6e809b30a2e9d5be77b50b95f7634e4524e2a06f94bbcec4356d0f5b54ae3_1720508275_604800&fromCDN=ws$『线路56』
CCTV15,http://222.241.154.37:9901/tsfile/live/23015_1.m3u8?key=txiptv&playlive=1&authid=0$『线路57』
CCTV15,http://124.128.73.58:9901/tsfile/live/0015_1.m3u8?key=txiptv$『线路58』
CCTV15,http://1b6467f415.iok.la:9931/tsfile/live/1035_1.m3u8$『线路59』
CCTV15,http://111.14.181.15:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$『线路60』
CCTV15,http://218.241.192.50:8808/rtp/239.3.1.153:8136$『线路61』
CCTV15,http://120.234.5.29:6000/udp/239.21.0.36:3484$『线路62』
CCTV15,http://mail.petzhu.top:7000/rtp/239.254.201.124:8136$『线路63』
CCTV15,http://alvin.ergotron.net:8000/udp/239.77.1.239:5146$『线路64』
CCTV15,http://123.138.216.44:9902/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$『线路65』
CCTV15,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV15/index.m3u8?gMac=unknown&livodToken=b714fc4aa91983a115cdc86176cd98542fc7be2916c39a626ef88fe721f90859_1720504745_604800&fromCDN=ws$『线路66』
CCTV15,http://www.weec.top:2222/rtp/239.3.1.153:8136$『线路67』
